image_id,top_color,bottom_color,top_type,bottom_type
0125135_jpg.rf.349a846c0342935c5d96179b8d8a7299.jpg,palegoldenrod,saddlebrown,DRESSES,TROUSERS
0484240_jpg.rf.f309ceafbe92b32d61d852d871cf22ad.jpg,rosybrown,tan,DRESSES,TROUSERS
0430907_jpg.rf.1147d0de6cae5bbdf9ccd5d192e30127.jpg,black,None,SKIRTS,None
0299360_jpg.rf.14f0c28ea6b3cc030e722069c1d0c77b.jpg,peru,peru,DRESSES,TROUSERS
0389473_jpg.rf.ca0919ab5de5bf7602e9c00f421ca347.jpg,dimgrey,silver,JACKETS,LOUNGEWEAR
0690106_jpg.rf.ddcb2d6e91c757eb0b3fc6df354d6952.jpg,snow,wheat,DRESSES,LOUNGEWEAR
0341142_jpg.rf.09f3a7626c8513df2bf6b72d8f8bfa95.jpg,black,None,DRESSES,None
0344628_jpg.rf.a1e50130c4d1a46d6ab702188bf8ccac.jpg,darkslategrey,grey,DRESSES,TROUSERS
0430526_jpg.rf.2a712c38456858163003e2eb7fe31747.jpg,lightpink,floralwhite,DRESSES,TROUSERS
0424635_jpg.rf.0ae4381dae603b39717e659c0fbaffc2.jpg,darkgreen,antiquewhite,DRESSES,TROUSERS
1078108_jpg.rf.6c78a5acf25ffe1c666e63fd946a83b1.jpg,linen,grey,DRESSES,TROUSERS
0495228_jpg.rf.35d1d28f177af331de2a47a8ad927a9d.jpg,gainsboro,black,DRESSES,LOUNGEWEAR
0374249_jpg.rf.3aed139c50fd9b440c49e6d8568cabff.jpg,silver,silver,DRESSES,TROUSERS
0351380_jpg.rf.d1b20d99ecba4d6070d3ca613047cfba.jpg,black,black,DRESSES,LOUNGEWEAR
0148324_jpg.rf.984204de0fba4280fa52e85b8cfe4e8f.jpg,gainsboro,thistle,DRESSES,TROUSERS
0879631_jpg.rf.7cdd33387180ca8e41fd2d60b15185c9.jpg,silver,peru,DRESSES,LOUNGEWEAR
0330026_jpg.rf.61f42d12bb36a3758488ab2203e5e4a0.jpg,darkslategrey,None,DRESSES,None
0962833_jpg.rf.280bc59c7ccbf2030e2dfcebad94bf92.jpg,black,None,DRESSES,None
0150457_jpg.rf.cbf39db01a6e5bf21b6887c9a1a3a3a2.jpg,lightsalmon,None,DRESSES,None
0416643_jpg.rf.b9d430ad1b5207203e1e5165d646c323.jpg,linen,dimgrey,KNITWEAR,SHORTS
0003447_jpg.rf.607f3c0b30fb2a2b7ba98667d07f436b.jpg,whitesmoke,None,DRESSES,None
0344760_jpg.rf.de6e19ed7d7ec3b0fb67b265c13b536b.jpg,grey,darkolivegreen,TOPS,TROUSERS
0570670_jpg.rf.fdf48d9d5cf1b9265875514b8f353233.jpg,white,indianred,DRESSES,TROUSERS
0117396_jpg.rf.60c6b91026ef934d349836667ce73129.jpg,mediumaquamarine,darkslategrey,DRESSES,LOUNGEWEAR
0150234_jpg.rf.678ff24999b3f3ade09365140b3fb7f0.jpg,beige,rosybrown,DRESSES,TROUSERS
0296235_jpg.rf.cdfcc18574b6b5bc8eedca5a3824d487.jpg,rosybrown,grey,DRESSES,TROUSERS
0961536_jpg.rf.94e91da5fbdaf61ac5d510f702040151.jpg,darkslategrey,tan,SKIRTS,TROUSERS
0436424_jpg.rf.56d0b689a3100f68fbc6136bf008b79a.jpg,black,None,KNITWEAR,None
1087047_jpg.rf.df78b083f2879b3960d9fdfe35eb4c5b.jpg,steelblue,dimgrey,DENIM,TROUSERS
0472705_jpg.rf.9767d8020d8cfbe60127c2c6d8359507.jpg,whitesmoke,None,SKIRTS,None
0374088_jpg.rf.661c0c31aebadf236a03013d75334f58.jpg,darkslategrey,darkslategrey,SKIRTS,TROUSERS
0785097_jpg.rf.8a510a2f3542a92c25df83b1630d9810.jpg,darkslategrey,darkslategrey,T-SHIRTS,TROUSERS
0169060_jpg.rf.980c7e96c4e6e1d71113a38de2c87a0b.jpg,whitesmoke,lavender,TOPS,LOUNGEWEAR
0411111_jpg.rf.7e98361b7ec8cd1a7edb3cfe7d13af4b.jpg,darkolivegreen,None,KNITWEAR,None
0794942_jpg.rf.fff53614ab6f60a7a3904f2308f8c698.jpg,firebrick,None,KNITWEAR,None
0133221_jpg.rf.0ed09e4bc75b3dd4238f1f3237989cff.jpg,black,saddlebrown,TOPS,TROUSERS
0769994_jpg.rf.708c3e404eec9a91b62d415bc7e89709.jpg,darkslategrey,None,SKIRTS,None
0443735_jpg.rf.9ce9556a71f6f1864eb42b917dffd819.jpg,lavender,None,DRESSES,None
0631681_jpg.rf.03bd1f07921d43cb32496a27c7329b5a.jpg,darkslategrey,None,TOPS,None
0571541_jpg.rf.308561076030bd330eb1c338172385ea.jpg,darkslategrey,darkolivegreen,SKIRTS,LOUNGEWEAR
0109839_jpg.rf.93179e1f5a81a00dcbe383ed3ac41036.jpg,black,maroon,TOPS,TROUSERS
0443134_jpg.rf.f9da78aa43821080c0a37d2e8d37f715.jpg,darkslategrey,dimgrey,DRESSES,TROUSERS
0561179_jpg.rf.51238f52edbbc8541bee9ab00cc7987a.jpg,darkslategrey,None,DRESSES,None
0336083_jpg.rf.62eddaf35de47d4ac00703ab9b310625.jpg,black,black,DRESSES,SHORTS
0401289_jpg.rf.e28ec5c828897c6dbab631cbfd72a750.jpg,black,lightslategrey,SKIRTS,TROUSERS
0735418_jpg.rf.9a6d71ca30149796b30f3f9e65772bcc.jpg,seagreen,None,SKIRTS,None
0352539_jpg.rf.76af861c35205d8f0596048916bdb73d.jpg,silver,darkolivegreen,COATS,TROUSERS
0120920_jpg.rf.1f10111e01aaf84b1ae4202704c0f895.jpg,black,darkslategrey,DRESSES,SHORTS
0216785_jpg.rf.a00ee456e129a4708069573a53cbb833.jpg,darkolivegreen,darkslategrey,DRESSES,TROUSERS
0822190_jpg.rf.60775c79ade04fb0a7b196ab94ac028b.jpg,blanchedalmond,indianred,DRESSES,TROUSERS
0341418_jpg.rf.919bef54952ef05dbf34bb0785024318.jpg,silver,lightpink,DRESSES,TROUSERS
0275580_jpg.rf.5b393200bb643d617c2a5255d96b745d.jpg,darkgrey,None,DRESSES,None
0556868_jpg.rf.589df13ab41d5664b9e79d3376a95cfb.jpg,silver,saddlebrown,DRESSES,TROUSERS
0127718_jpg.rf.1d22d86d3d0cb51cba0a10361629402b.jpg,darkgrey,darkgrey,JACKETS,LOUNGEWEAR
0285588_jpg.rf.9e402be2387535eadff38d249b9cc49d.jpg,darkgrey,None,DRESSES,None
1084402_jpg.rf.e68fc9c101f7572957b845b853312333.jpg,dimgrey,grey,TOPS,SHORTS
0700314_jpg.rf.5f657724e1258209c04284614257b887.jpg,silver,None,DRESSES,None
0157011_jpg.rf.eb5b2a0db9269ec274c332500f5e0b5c.jpg,skyblue,dimgrey,TOPS,LOUNGEWEAR
0201229_jpg.rf.53c35e301d221c3477b140d904979fce.jpg,tan,None,DRESSES,None
0302054_jpg.rf.100c5c5fe1e6ac23f0b50a4a623bf868.jpg,darkslategrey,lightgrey,DRESSES,TROUSERS
0487405_jpg.rf.1c1f36f60af632325b4260e26ed8c2ff.jpg,pink,None,DRESSES,None
0485238_jpg.rf.ff5431d843738d35b919e527ddc7338a.jpg,black,dimgrey,TOPS,TROUSERS
0644033_jpg.rf.99c6ce508fd50dd3bc6a1a02128b9f95.jpg,black,darkgrey,DRESSES,LOUNGEWEAR
0120882_jpg.rf.0c93dffc07a5fbdf02431eb0dd007872.jpg,dimgrey,None,DRESSES,None
0484309_jpg.rf.a1af9aa4a8e74d80b171f1283f40b9e9.jpg,darkgrey,grey,KNITWEAR,TROUSERS
0574389_jpg.rf.3a476937f62abe3179b4ec3c38bdafab.jpg,darkslategrey,None,DRESSES,None
1058959_jpg.rf.551caf181fb3e4a7b50569396fe61b3f.jpg,linen,antiquewhite,TOPS,TROUSERS
0778862_jpg.rf.d9e31cc36bc441b96f41f0ad0e57be80.jpg,beige,darkgrey,DRESSES,TROUSERS
0293406_jpg.rf.3bc2c667890cae6b6c3113bf119eefdb.jpg,gainsboro,darkgrey,DRESSES,SHORTS
0418508_jpg.rf.c6b13ef64efe8e7d54e958d65492c75e.jpg,lightslategrey,black,DRESSES,TROUSERS
0431166_jpg.rf.c228ee1d85d06f187f4230130f3dcb7d.jpg,silver,black,DRESSES,LOUNGEWEAR
1098215_jpg.rf.273799346f1ae54f4ac26c464aec3c77.jpg,darkgrey,silver,DRESSES,TROUSERS
0162719_jpg.rf.d58f8119d7cb6b8e6fe64f8025075578.jpg,blanchedalmond,None,DRESSES,None
0431400_jpg.rf.15b4b2f916ddc6b32b2de7aa52451e07.jpg,silver,saddlebrown,SKIRTS,SHORTS
0432325_jpg.rf.c50ebba316c863522a5f1a6becd2eafe.jpg,gainsboro,maroon,SKIRTS,LOUNGEWEAR
0395100_jpg.rf.ecb789ae41467b7c53fdf5908e3522f0.jpg,black,white,DRESSES,TROUSERS
0593729_jpg.rf.54220f003253e8ec7245c16a73f1315b.jpg,lavender,wheat,DRESSES,TROUSERS
0381376_jpg.rf.17a4942c2fd3b69a4dcf06358fb78061.jpg,midnightblue,None,DRESSES,None
0428185_jpg.rf.cf63e7b32ed72d03cf66a80827fc1cf4.jpg,black,darkgrey,SKIRTS,SHORTS
0131976_jpg.rf.8224ab8e8145b28a60aa4fb5a6c45e82.jpg,grey,darkslategrey,TOPS,SHORTS
0329955_jpg.rf.5654bad8bb7866915a5a653a790c6ef2.jpg,black,None,DRESSES,None
0342516_jpg.rf.c3c094b9fadf7c73665c3b988cf93c44.jpg,tan,darksalmon,DRESSES,LOUNGEWEAR
0353593_jpg.rf.80d3997cf62ef58bc0e10743c9fa0161.jpg,black,None,DRESSES,None
0168418_jpg.rf.34df62b5b583abd978efe36ce7b3c749.jpg,snow,lightgrey,DRESSES,TROUSERS
0174179_jpg.rf.bce2f436459090851f7ab54311726287.jpg,sienna,snow,KNITWEAR,TROUSERS
0330179_jpg.rf.d327a49c0fd94b0b5e3945127d467ed9.jpg,silver,None,DRESSES,None
1030968_jpg.rf.4ed2d597f4905fa026ef81df4216c802.jpg,grey,None,DRESSES,None
0267753_jpg.rf.a3da377c96cf5043394696fd2553df42.jpg,saddlebrown,darkslategrey,DRESSES,TROUSERS
0139191_jpg.rf.51232b6292a6f86c921acc771a804569.jpg,whitesmoke,antiquewhite,DRESSES,LOUNGEWEAR
0177315_jpg.rf.1103224f34ec6eda59b7385800397441.jpg,lavender,darkolivegreen,DRESSES,TROUSERS
0677372_jpg.rf.17829ce8877ffa606ca7dd5e722bbf99.jpg,gainsboro,rosybrown,DRESSES,SHORTS
0398756_jpg.rf.5e906047b4ffb39c920203986d0456c6.jpg,maroon,darkgrey,DRESSES,LOUNGEWEAR
0367803_jpg.rf.364c82a6a89b564a5e775b2045d5ed1f.jpg,black,darkslategrey,KNITWEAR,TROUSERS
0147011_jpg.rf.7112ff664ed0d00572bf771fd4a798f0.jpg,black,black,DRESSES,LOUNGEWEAR
0502384_jpg.rf.5b199fcad08dc90122c38f81cacf0bac.jpg,oldlace,dimgrey,DRESSES,TROUSERS
0815850_jpg.rf.fa412e3d7cce38bafae41e28f3778869.jpg,grey,dimgrey,KNITWEAR,TROUSERS
0431004_jpg.rf.d8f0af60b05be8e60d61b997251474d4.jpg,chocolate,tan,DRESSES,TROUSERS
0202626_jpg.rf.0ae703bb5b75d31faf0a4d13525a6784.jpg,antiquewhite,None,DRESSES,None
0152024_jpg.rf.ad5b8fe819d1bba334cd7c4fad1aa9d0.jpg,black,snow,DRESSES,SHORTS
0400744_jpg.rf.78bc410b5b3e82602abb175f27e30917.jpg,gainsboro,None,DRESSES,None
0415984_jpg.rf.50a34ff8994f091c2f507c08c2201527.jpg,olivedrab,darkkhaki,DRESSES,LOUNGEWEAR
1020986_jpg.rf.60c864d6d950dd352021839998681173.jpg,black,grey,COATS,TROUSERS
0682897_jpg.rf.2ea0f9de28a98f9bc3318a7e5d1e01c0.jpg,darkkhaki,None,DRESSES,None
0420655_jpg.rf.462922f5b5785f9949999b4eecf96fe4.jpg,gainsboro,dimgrey,DRESSES,TROUSERS
0344188_jpg.rf.705378e7fae76b3a99e368758bef3ab5.jpg,black,beige,SKIRTS,TROUSERS
0334444_jpg.rf.ac9001b3d463286ae26d39be827e7db1.jpg,snow,darkgrey,DRESSES,TROUSERS
0468413_jpg.rf.c8f8c42c261379f12e80e91cfe45a427.jpg,dimgrey,darkslategrey,DENIM,TROUSERS
0167065_jpg.rf.7173f7b335cbb46ad15789af016baf39.jpg,antiquewhite,darkslategrey,KNITWEAR,LOUNGEWEAR
0447787_jpg.rf.41e8ea9241efc6f0762f05cc5ef1eafc.jpg,dimgrey,grey,DRESSES,LOUNGEWEAR
0396018_jpg.rf.b53c33a52edb729a6332822541602666.jpg,darkslategrey,None,DRESSES,None
1026266_jpg.rf.e5bd277e5df747909de5371038dc8e49.jpg,mintcream,tan,DRESSES,LOUNGEWEAR
0397538_jpg.rf.a1e241cc607f47e14ca208dc6edfea8e.jpg,lavender,peru,DRESSES,TROUSERS
0348164_jpg.rf.68ff4245da4b874db63c035ed1712afe.jpg,linen,peachpuff,DRESSES,TROUSERS
1072145_jpg.rf.d1fc16de0aa52d9c8e12c3967f658f86.jpg,palevioletred,silver,DRESSES,SHORTS
0928906_jpg.rf.86f685c794a9023b2d19faac1dc22baf.jpg,black,None,DRESSES,None
1056387_jpg.rf.06ae918d1c6011956cb68320ec758b54.jpg,black,None,DRESSES,None
0102761_jpg.rf.c135b26f9d92231e6e857659fe524dc0.jpg,beige,sandybrown,DRESSES,TROUSERS
0361092_jpg.rf.dfa9785c1f39368fd910f77e3eb589f5.jpg,darkgrey,silver,DRESSES,SHORTS
0294387_jpg.rf.3c72def8ea346b8d2221a2b8c4f8e60e.jpg,black,peru,KNITWEAR,LOUNGEWEAR
0484901_jpg.rf.670469ee02dc5354200a1178594433c6.jpg,lightgrey,wheat,DENIM,LOUNGEWEAR
0476952_jpg.rf.0217c10a4cf01292b30114dc7058faa5.jpg,black,darkkhaki,DRESSES,TROUSERS
1063894_jpg.rf.257d8d022fbcf3529b58b46302c68145.jpg,darkslategrey,tan,DRESSES,TROUSERS
0177261_jpg.rf.e7ff4b418e8763b820bde8914bbacd77.jpg,tan,rosybrown,SKIRTS,SHORTS
0344749_jpg.rf.e40f260169682ce8777a433f0856128a.jpg,midnightblue,midnightblue,DRESSES,SHORTS
0226285_jpg.rf.a6438d73acc9db2a41f16708d3967d5c.jpg,grey,grey,DRESSES,LOUNGEWEAR
0468228_jpg.rf.7ee7894c810c723cb1ba660fe3511289.jpg,black,None,SKIRTS,None
0443737_jpg.rf.b37a7c8fd40c2c3e9339a6da5ae46a57.jpg,seashell,rosybrown,DRESSES,SHORTS
0185524_jpg.rf.17cea0507a07689e3fd437e9324d33de.jpg,wheat,darkgrey,SKIRTS,TROUSERS
0444289_jpg.rf.4279b99e3e478963304e5afc8314f629.jpg,lightgrey,floralwhite,DRESSES,TROUSERS
0433955_jpg.rf.607f84fc149e1642f2b774839f60cefd.jpg,darkslategrey,darkslategrey,KNITWEAR,TROUSERS
0558677_jpg.rf.18f022af7afd02daed1a94c3e0af7685.jpg,darkgrey,grey,DRESSES,LOUNGEWEAR
0407707_jpg.rf.0bc252bd50f87ce0855d8c16c1dd2e50.jpg,darkslategrey,dimgrey,KNITWEAR,TROUSERS
0125131_jpg.rf.43cfc146e3570bab8ed0ca2686476ee0.jpg,darkgrey,darkgrey,DRESSES,TROUSERS
0430509_jpg.rf.3cf62df80e19d63681eb550922a7ca18.jpg,snow,black,SKIRTS,SHORTS
0351233_jpg.rf.caf44108564accbbeb9fb9a58dd1bc8f.jpg,white,darkslateblue,DRESSES,TROUSERS
1049851_jpg.rf.797d8232fe5493b8932e6cec9f2b4d5c.jpg,grey,None,DRESSES,None
0220626_jpg.rf.836d96deb2714d6a23debaf6ad33d6ef.jpg,silver,rosybrown,JACKETS,TROUSERS
1047845_jpg.rf.b1fd80577a5d569913a9e7d422850f93.jpg,antiquewhite,floralwhite,DRESSES,TROUSERS
1025168_jpg.rf.39af5289f47d05d3e6649586cc307a35.jpg,white,grey,DRESSES,SHORTS
0413471_jpg.rf.2a7b7c8c055319e13cc4699daef134fc.jpg,lightgoldenrodyellow,peru,SKIRTS,TROUSERS
0437273_jpg.rf.6ed2688b2664df4e5a9c51205de19a02.jpg,darkslategrey,None,TOPS,None
0425507_jpg.rf.e947ef7d8966404e7f615e4ace0594c5.jpg,lightgrey,darkslategrey,TOPS,SHORTS
0696766_jpg.rf.f4a2a82153a2c33978dee9af7c7644bd.jpg,gainsboro,darkslategrey,DRESSES,LOUNGEWEAR
0923887_jpg.rf.6cc0bfdaf6be56162fad83085b46f75f.jpg,wheat,None,DRESSES,None
0191055_jpg.rf.21a75d365671557e915be9cf92452f15.jpg,grey,rosybrown,DRESSES,TROUSERS
0350703_jpg.rf.6849815c8b436686dd208315d359e55e.jpg,black,cornsilk,DRESSES,LOUNGEWEAR
0382453_jpg.rf.3a3b76ff5d4a5ef138fabd023d121063.jpg,whitesmoke,gainsboro,DRESSES,TROUSERS
0700489_jpg.rf.c8a65404cb90a4c58b7a9da4b3c60fcb.jpg,darkslategrey,darkslategrey,SKIRTS,LOUNGEWEAR
1027419_jpg.rf.0e1d10e12eaa7601fc875b0bff95c27e.jpg,grey,grey,DRESSES,TROUSERS
0188672_jpg.rf.eb139e2a54a4dbfe3ed975891f31fff1.jpg,rosybrown,None,DENIM,None
1022404_jpg.rf.aaa5e43353fc2f519c0e48b5fa69656a.jpg,darkolivegreen,None,JACKETS,None
1022820_jpg.rf.d786c669d6e0fb9f8864912a53feb673.jpg,tan,rosybrown,DRESSES,TROUSERS
0165717_jpg.rf.3bfe25347d3a746981bdc18155f767a0.jpg,silver,None,DRESSES,None
0686400_jpg.rf.c073fd89ab0a512f5da2e5b9ec34eca0.jpg,black,None,DRESSES,None
1041941_jpg.rf.53e9d7786d2bb7afecae70fc4bc44009.jpg,black,None,KNITWEAR,None
0974277_jpg.rf.cb3b539da520eb821ebd706020b0b691.jpg,silver,tan,DRESSES,LOUNGEWEAR
0567913_jpg.rf.fd719c79290db559808895bc8c1d6659.jpg,black,black,SKIRTS,TROUSERS
0413071_jpg.rf.caaa092a561a5e7f560fc8e9cac0eb11.jpg,dimgrey,darkslategrey,DRESSES,TROUSERS
1096412_jpg.rf.466b186e37d511ae7677ed4d8fe5915a.jpg,saddlebrown,black,DRESSES,TROUSERS
0631525_jpg.rf.e740fa7a2479b4561683ad84267eab91.jpg,powderblue,None,DRESSES,None
0290719_jpg.rf.38ef31ff1ed76f451ab5d1922285420c.jpg,silver,dimgrey,DRESSES,SHORTS
0836045_jpg.rf.13dd0ad976833f3110b1d26c36dc3a4a.jpg,dimgrey,None,DENIM,None
1001779_jpg.rf.ccd6cc2d306a90a7a5ffd02bda52c6b5.jpg,burlywood,sandybrown,DRESSES,LOUNGEWEAR
0355287_jpg.rf.3ee6c91dc10f62ec57a3be1b663c80b1.jpg,silver,darkolivegreen,DRESSES,TROUSERS
0477533_jpg.rf.86ce135469141e7dbb6b6db52c7df023.jpg,darkgrey,None,DRESSES,None
0139325_jpg.rf.5525502de666c8ab57e4a0b910ef5571.jpg,white,lightslategrey,DRESSES,TROUSERS
0459192_jpg.rf.624bba9a7272e7634f0fd18078c644c5.jpg,gainsboro,rosybrown,DRESSES,LOUNGEWEAR
1107731_jpg.rf.63e9e17e61491cd22a8f8832ef1d72d7.jpg,darkslategrey,midnightblue,DRESSES,TROUSERS
0132761_jpg.rf.b320df8ab1f28f7117db3e5b91811441.jpg,dimgrey,None,COATS,None
0418097_jpg.rf.23745387d279afb6fb1fcfdc6ecd0703.jpg,linen,wheat,DRESSES,TROUSERS
0182404_jpg.rf.35d3af498b019c596190eba7fc8fd6dd.jpg,snow,tan,DRESSES,TROUSERS
1079978_jpg.rf.3540c582d4557c335e1e2e5c648b7f54.jpg,black,None,TOPS,None
0344548_jpg.rf.3120994786372c9041eb695b2778fd7d.jpg,black,seashell,DRESSES,SHORTS
0296152_jpg.rf.872755e7710d0e795dfa67be63e04722.jpg,burlywood,lightgrey,DRESSES,TROUSERS
0460933_jpg.rf.e764398f341081d987ada4c98aea2393.jpg,grey,gainsboro,TOPS,TROUSERS
0454459_jpg.rf.14ab69b14738d421327ee081061989ff.jpg,silver,None,DRESSES,None
0154297_jpg.rf.13ff65a60490722eb962cbc0932de9b6.jpg,darkslategrey,darkslategrey,DRESSES,SHORTS
0169707_jpg.rf.6101d78df346f14d4cd148848f1f3a2b.jpg,gainsboro,black,DRESSES,LOUNGEWEAR
0480618_jpg.rf.33d15c31c1997d355532d2759d0f99ef.jpg,grey,rosybrown,TOPS,TROUSERS
0159604_jpg.rf.591b0eb37d523a269fba9434f883bab1.jpg,grey,None,DRESSES,None
0188105_jpg.rf.a90230b80e8374a351b7a4dbccb0e707.jpg,gainsboro,burlywood,DRESSES,TROUSERS
0582635_jpg.rf.1e62c89370dad8fd34d3257c7100451d.jpg,darksalmon,black,SKIRTS,SHORTS
0342919_jpg.rf.72fc452d891e6d24413378d39c4cfc1c.jpg,saddlebrown,black,DRESSES,LOUNGEWEAR
0183453_jpg.rf.6fae7214aa130ba0cf8b3793210d45d0.jpg,darkslategrey,gainsboro,COATS,TROUSERS
1087057_jpg.rf.fb4474182b424cdb9acbb3b0bdffb7ca.jpg,black,None,DRESSES,None
1025180_jpg.rf.5af687cc8d2202b77d52e7080de39231.jpg,sienna,grey,DRESSES,LOUNGEWEAR
1070974_jpg.rf.8b5f7f008c9164324f740900de148016.jpg,powderblue,silver,DRESSES,SHORTS
0133543_jpg.rf.5535fa1915634aad5d32e8787687951c.jpg,darkkhaki,None,DRESSES,None
0999677_jpg.rf.139f31c00fb9e47b12e6d04b6cb89e54.jpg,antiquewhite,None,DRESSES,None
0265183_jpg.rf.f12270cba87e849c937a8f48ce573cc1.jpg,darkslategrey,lightgrey,TOPS,LOUNGEWEAR
0638289_jpg.rf.165af79d05c37f9ee91e6176db8abe87.jpg,snow,None,DRESSES,None
0444878_jpg.rf.7640fee3c2059dca54a4c55feb8b6e45.jpg,antiquewhite,peru,DRESSES,TROUSERS
0403288_jpg.rf.2bdbf2a6b896b32e0b0deff47b037b07.jpg,midnightblue,peachpuff,DRESSES,SHORTS
0343816_jpg.rf.5404d4f2aee9e47a8181308bc5f530d3.jpg,tan,grey,JACKETS,TROUSERS
0907328_jpg.rf.15cea16c5b0d70bc183704b5f1fdff23.jpg,lightcyan,darkgrey,JACKETS,TROUSERS
0547022_jpg.rf.76e05e6ea15452488713934a5896f03c.jpg,darkgrey,None,DRESSES,None
1027626_jpg.rf.ea0f9575cebe2eb839e6d073c0da6631.jpg,darkgrey,None,DRESSES,None
0351342_jpg.rf.35f0f74af1fd73a644dd10f8a90f8066.jpg,gainsboro,lavender,DRESSES,TROUSERS
0894144_jpg.rf.bbd613a2684bd91964020e8da3bd6dd8.jpg,black,darkolivegreen,SKIRTS,LOUNGEWEAR
0106062_jpg.rf.43039c20a1ddb8866d9c0298ce85eea5.jpg,indianred,black,DRESSES,LOUNGEWEAR
0489821_jpg.rf.f94431115e5a88ad8ea8f5d86ab1f82a.jpg,lightgrey,dimgrey,KNITWEAR,LOUNGEWEAR
0154046_jpg.rf.ac98efc38683f182d649f448a4306fe4.jpg,black,black,DRESSES,TROUSERS
0341220_jpg.rf.637cd486419a4d2d0122eaeb4d68eb32.jpg,darkslategrey,grey,KNITWEAR,LOUNGEWEAR
0461989_jpg.rf.0842b71e7757a368504123a193376116.jpg,maroon,rosybrown,DRESSES,TROUSERS
0468374_jpg.rf.19e0b4c254b8aa3d344c3cca983db670.jpg,black,darkslategrey,KNITWEAR,TROUSERS
0177920_jpg.rf.fdb1a3131743b820f762adce8d442277.jpg,black,None,DRESSES,None
1025356_jpg.rf.b378a43e04121c4941a2edf5c7c479f9.jpg,gainsboro,darkgrey,DRESSES,LOUNGEWEAR
1027958_jpg.rf.81f36c7060348643333f1b77b72011f8.jpg,grey,darkslategrey,KNITWEAR,SHORTS
1002662_jpg.rf.7d22793dcf0663e6d2ae67c5b5c6734b.jpg,rosybrown,silver,DRESSES,SHORTS
0275486_jpg.rf.dbec3977d122bceafe852157a965813e.jpg,lightgrey,darkolivegreen,DRESSES,SHORTS
0395501_jpg.rf.09c22579d882df8be62b5b8eee859011.jpg,whitesmoke,None,DRESSES,None
0303712_jpg.rf.dafdedd813e38f5a8d6133e2edd18cab.jpg,burlywood,grey,DRESSES,TROUSERS
0501077_jpg.rf.49423d4f58504a9d13d8e319a453379d.jpg,beige,peachpuff,SKIRTS,LOUNGEWEAR
1066653_jpg.rf.d9f3867ed41743b558415f3f9bb15f3d.jpg,darkslategrey,grey,DENIM,TROUSERS
0357678_jpg.rf.238dab5383468dd3ccc081b80aed16c5.jpg,darkolivegreen,bisque,SKIRTS,TROUSERS
0353637_jpg.rf.1313f764505a2964c9fab4c84c6d2c33.jpg,skyblue,None,DRESSES,None
0109796_jpg.rf.acf77ef6398a5c6eb20f652280df6fd4.jpg,black,grey,DRESSES,TROUSERS
0909072_jpg.rf.7a7b13311cbc8395018f35f7f78f1afb.jpg,lavender,tan,TOPS,TROUSERS
0784166_jpg.rf.7c0a2f57926553cf9ae52dd257c4c3b6.jpg,lightsteelblue,linen,COATS,TROUSERS
1061099_jpg.rf.e12445435eead18764064fe9ba9a6636.jpg,darkslategrey,None,DRESSES,None
0228888_jpg.rf.bee470c1320bad9f8176f67f465d14d3.jpg,darkolivegreen,rosybrown,DRESSES,TROUSERS
1102106_jpg.rf.b8e5431e3c5e16a960b1d9fa07a2b7e8.jpg,darkgrey,palegoldenrod,DRESSES,TROUSERS
0159830_jpg.rf.5b431c3ea632534e70427d6a92d92d2b.jpg,lightgrey,lightgrey,DRESSES,LOUNGEWEAR
0249862_jpg.rf.7323569e0c5b94a859b5db4ee122a91b.jpg,grey,lightslategrey,DRESSES,LOUNGEWEAR
0436236_jpg.rf.5ec3e430213bc1c94ee422cdeff4433a.jpg,bisque,maroon,DRESSES,LOUNGEWEAR
0340259_jpg.rf.e397523298aa971fdec2fd92768abb19.jpg,black,palevioletred,DRESSES,SHORTS
0689928_jpg.rf.48e066a9d2b5993c64d56a936693be06.jpg,black,burlywood,SKIRTS,TROUSERS
0370808_jpg.rf.aff68725758ebcd54a81ed54f6d72816.jpg,black,None,KNITWEAR,None
0299513_jpg.rf.356487acc552ccc97110a61695fe2867.jpg,white,sandybrown,DRESSES,TROUSERS
1091419_jpg.rf.cba3c0cf00de71ae4d67a339954af2d3.jpg,darkolivegreen,rosybrown,COATS,TROUSERS
0464603_jpg.rf.b6332721737bdd28befdedf012ae67cd.jpg,black,dimgrey,DRESSES,TROUSERS
0931933_jpg.rf.e0504b4978f571c1293e5c115b32aaa1.jpg,pink,None,DRESSES,None
0474943_jpg.rf.c355140bac19fe50223f3ccf4ffdd675.jpg,lightgrey,darkslategrey,DRESSES,SHORTS
0501476_jpg.rf.3e4cdf6dbec17b5a2cdcbd79d1488bc7.jpg,grey,darkgrey,DRESSES,LOUNGEWEAR
0537908_jpg.rf.e8457c41e96b7e930a5fc97d384a6c13.jpg,snow,dimgrey,SKIRTS,TROUSERS
0718748_jpg.rf.6aaa29de7802e066dbc4b97128be5dc9.jpg,whitesmoke,None,DRESSES,None
1056768_jpg.rf.4689a70fb25b3b0eca8c88806aef4366.jpg,white,darksalmon,DRESSES,LOUNGEWEAR
0496255_jpg.rf.03185d722eaa34713b43b0cec3dc3751.jpg,black,dimgrey,DRESSES,TROUSERS
0569336_jpg.rf.e60a604b9d1ede545aee57cf5e0c54ce.jpg,darkgrey,None,KNITWEAR,None
0189181_jpg.rf.e2dc9b5b1ba849fffebeb1e8c23174f2.jpg,darkslategrey,darkslategrey,DRESSES,TROUSERS
